frame,t_s,kind,tid,x_cm,y_cm
2281,76.033,oscuro,40,-4.0,172.5
2282,76.067,verde,34,69.5,53.5
2282,76.067,oscuro,40,-4.0,168.0
2282,76.067,verde,41,-2.0,138.0
2283,76.1,verde,34,69.5,53.5
2283,76.1,oscuro,40,-4.0,168.0
2283,76.1,verde,41,-2.0,138.0
2284,76.133,verde,34,69.5,53.5
2284,76.133,oscuro,40,-4.0,166.0
2284,76.133,verde,41,-2.0,139.0
2285,76.167,verde,34,69.0,54.5
2285,76.167,oscuro,41,-3.0,141.0
2285,76.167,oscuro,40,-4.0,161.5
2286,76.2,verde,34,69.0,54.5
2286,76.2,oscuro,41,-3.0,141.0
2286,76.2,oscuro,40,-4.0,161.5
2287,76.233,verde,34,68.5,55.5
2287,76.233,oscuro,41,-3.5,139.5
2287,76.233,oscuro,40,-4.0,160.0
2288,76.267,verde,34,67.5,57.5
2288,76.267,oscuro,40,-3.0,158.5
2289,76.3,verde,34,67.5,57.5
2289,76.3,oscuro,40,-3.0,158.5
2290,76.333,verde,34,67.0,58.5
2290,76.333,oscuro,40,-2.5,158.0
2291,76.367,verde,34,66.5,61.5
2291,76.367,oscuro,40,-2.5,158.0
2292,76.4,verde,34,66.5,61.5
2292,76.4,oscuro,40,-2.5,158.0
2293,76.433,verde,34,66.0,62.5
2293,76.433,oscuro,40,-2.5,158.5
2294,76.467,verde,34,66.0,63.0
2294,76.467,oscuro,40,-2.0,159.5
2295,76.5,verde,34,66.0,63.0
2295,76.5,oscuro,40,-2.0,159.5
2296,76.533,verde,34,66.0,62.0
2296,76.533,oscuro,40,-2.0,160.0
2297,76.567,verde,34,66.5,61.0
2297,76.567,oscuro,40,-1.5,161.0
2298,76.6,verde,34,66.5,61.0
2298,76.6,oscuro,40,-1.5,161.0
2299,76.633,verde,34,66.5,60.5
2299,76.633,oscuro,40,-1.5,161.5
2300,76.667,verde,34,67.0,58.5
2300,76.667,oscuro,40,-1.5,162.5
2301,76.7,verde,34,67.0,58.5
2301,76.7,oscuro,40,-1.5,162.5
2302,76.733,verde,34,67.0,58.0
2302,76.733,oscuro,40,-2.0,164.0
2303,76.767,verde,34,67.5,56.5
2304,76.8,verde,34,67.5,56.5
2304,76.8,oscuro,42,-4.0,133.5
2305,76.833,verde,34,67.5,56.5
2305,76.833,oscuro,42,-3.0,133.5
2306,76.867,verde,34,68.0,55.0
2307,76.9,verde,34,68.0,55.0
2308,76.933,verde,34,68.5,54.5
2309,76.967,verde,34,69.0,53.5
2309,76.967,verde,42,-1.5,136.0
2310,77.0,verde,34,69.0,53.5
2310,77.0,verde,42,-1.5,136.0
2311,77.033,verde,34,69.0,54.0
2311,77.033,verde,42,-1.5,137.5
2312,77.067,verde,34,67.5,55.5
2313,77.1,verde,34,67.5,55.5
2314,77.133,verde,34,67.0,56.0
2314,77.133,verde,42,-1.0,140.5
2315,77.167,verde,34,66.5,58.5
2315,77.167,verde,42,-1.0,142.0
2316,77.2,verde,34,66.5,58.5
2316,77.2,verde,42,-1.0,142.0
2317,77.233,verde,34,66.5,61.0
2317,77.233,verde,42,-0.5,144.0
2318,77.267,verde,34,65.5,63.0
2318,77.267,verde,42,-0.5,147.0
2319,77.3,verde,34,65.5,63.0
2319,77.3,verde,42,-0.5,147.0
2320,77.333,verde,34,65.5,63.0
2320,77.333,verde,42,-0.5,148.5
2320,77.333,oscuro,40,0.0,170.5
2321,77.367,verde,34,65.5,62.0
2321,77.367,verde,42,-0.5,147.5
2321,77.367,oscuro,40,1.0,169.0
2322,77.4,verde,34,65.5,62.0
2322,77.4,verde,42,-0.5,147.5
2322,77.4,oscuro,40,1.0,169.0
2323,77.433,verde,34,65.5,61.5
2323,77.433,verde,42,-0.5,147.0
2323,77.433,oscuro,40,3.0,169.5
2324,77.467,verde,34,66.0,60.5
2324,77.467,verde,42,-0.5,146.5
2324,77.467,oscuro,40,5.0,168.0
2324,77.467,balon,-1,3.5,166.0
2325,77.5,verde,34,66.0,60.5
2325,77.5,verde,42,-0.5,146.5
2325,77.5,oscuro,40,5.0,168.0
2325,77.5,balon,-1,3.5,166.0
2326,77.533,verde,34,66.0,60.0
2326,77.533,oscuro,40,5.5,168.0
2326,77.533,verde,42,-0.5,147.5
2326,77.533,balon,-1,-5.5,151.5
2327,77.567,verde,34,66.5,59.0
2327,77.567,oscuro,40,7.0,167.5
2327,77.567,verde,42,-0.5,148.5
2327,77.567,balon,-1,-5.0,152.5
2328,77.6,verde,34,66.5,59.0
2328,77.6,oscuro,40,7.0,167.5
2328,77.6,verde,42,-0.5,148.5
2328,77.6,balon,-1,-5.0,152.5
2329,77.633,verde,34,66.5,57.5
2329,77.633,oscuro,40,8.0,168.0
2329,77.633,verde,42,-0.5,148.0
2329,77.633,balon,-1,-6.5,117.0
2330,77.667,verde,34,67.0,56.5
2330,77.667,oscuro,40,10.0,168.0
2330,77.667,balon,-1,-5.5,116.5
2331,77.7,verde,34,67.0,56.5
2331,77.7,oscuro,40,10.0,168.0
2331,77.7,balon,-1,-5.5,116.5
2332,77.733,verde,34,67.0,55.5
2332,77.733,oscuro,40,12.5,168.0
2332,77.733,verde,42,-0.5,150.0
2332,77.733,balon,-1,-4.5,116.0
2333,77.767,verde,34,68.0,54.5
2333,77.767,oscuro,40,15.0,166.5
2333,77.767,balon,-1,-3.0,115.5
2334,77.8,verde,34,67.5,54.5
2334,77.8,oscuro,40,15.0,166.5
2334,77.8,balon,-1,-3.0,115.5
2335,77.833,verde,34,68.0,54.0
2335,77.833,oscuro,40,17.0,165.5
2335,77.833,balon,-1,-2.5,115.0
2336,77.867,verde,34,68.0,54.0
2336,77.867,oscuro,40,19.0,161.5
2336,77.867,balon,-1,-1.0,114.5
2337,77.9,verde,34,68.0,54.0
2337,77.9,oscuro,40,19.0,161.5
2337,77.9,balon,-1,-1.0,114.5
2338,77.933,verde,34,67.0,54.5
2338,77.933,oscuro,40,20.5,159.5
2338,77.933,balon,-1,0.0,114.0
2339,77.967,verde,34,66.5,56.5
2339,77.967,oscuro,40,21.5,154.5
2339,77.967,verde,42,-1.0,159.0
2339,77.967,balon,-1,1.0,113.5
2340,78.0,verde,34,66.5,56.5
2340,78.0,oscuro,40,21.5,154.5
2340,78.0,verde,42,-1.0,159.0
2340,78.0,balon,-1,1.0,113.5
2341,78.033,verde,34,66.5,58.0
2341,78.033,verde,42,0.0,161.5
2341,78.033,oscuro,40,21.5,152.0
2341,78.033,balon,-1,1.5,113.5
2342,78.067,verde,34,65.5,61.0
2342,78.067,verde,42,0.0,164.5
2342,78.067,oscuro,40,20.0,146.0
2342,78.067,balon,-1,3.0,112.5
2343,78.1,verde,34,65.5,61.0
2343,78.1,verde,42,0.0,164.5
2343,78.1,oscuro,40,20.0,146.0
2343,78.1,balon,-1,3.0,112.5
2344,78.133,verde,34,65.0,62.0
2344,78.133,verde,42,0.5,166.0
2344,78.133,oscuro,40,19.5,143.0
2344,78.133,balon,-1,3.5,112.5
2345,78.167,verde,34,64.5,63.5
2345,78.167,verde,42,0.5,169.5
2345,78.167,balon,-1,4.5,112.5
2346,78.2,verde,34,64.5,63.5
2346,78.2,verde,42,0.5,169.5
2346,78.2,balon,-1,4.5,112.5
2347,78.233,verde,34,63.5,63.5
2347,78.233,verde,42,1.0,171.0
2347,78.233,oscuro,40,16.0,134.0
2347,78.233,balon,-1,5.5,115.0
2348,78.267,verde,42,1.5,174.5
2348,78.267,verde,34,62.0,62.0
2348,78.267,oscuro,40,13.5,128.5
2348,78.267,balon,-1,2.5,109.5
2349,78.3,verde,42,1.5,174.5
2349,78.3,verde,34,62.0,62.0
2349,78.3,oscuro,40,13.5,128.5
2349,78.3,balon,-1,2.5,109.5
2350,78.333,verde,42,2.0,176.5
2350,78.333,verde,34,60.5,62.0
2350,78.333,oscuro,40,11.5,125.5
2350,78.333,balon,-1,0.0,106.5
2351,78.367,verde,42,2.5,179.5
2351,78.367,verde,34,58.5,61.0
2351,78.367,oscuro,40,10.5,121.0
2352,78.4,verde,42,2.5,179.5
2352,78.4,verde,34,58.5,61.0
2352,78.4,oscuro,40,10.5,121.0
2353,78.433,verde,42,2.5,181.0
2353,78.433,verde,34,57.0,61.0
2353,78.433,oscuro,40,9.0,119.5
2353,78.433,balon,-1,0.5,101.0
2354,78.467,verde,42,2.5,181.0
2354,78.467,verde,34,57.0,61.0
2354,78.467,oscuro,40,9.0,119.5
2354,78.467,balon,-1,0.5,101.0
2355,78.5,verde,34,55.0,60.5
2355,78.5,oscuro,40,8.5,118.0
2355,78.5,verde,42,3.5,185.0
2355,78.5,balon,-1,7.5,116.5
2356,78.533,oscuro,40,8.0,118.0
2356,78.533,verde,42,3.5,186.5
2356,78.533,verde,34,53.5,60.5
2356,78.533,balon,-1,6.5,116.5
2357,78.567,oscuro,40,8.0,118.5
2357,78.567,verde,34,52.0,60.0
2357,78.567,verde,42,3.5,187.5
2357,78.567,balon,-1,6.5,116.5
2358,78.6,oscuro,40,8.0,118.5
2358,78.6,verde,34,52.0,59.0
2358,78.6,verde,42,4.0,188.0
2358,78.6,balon,-1,6.5,117.0
2359,78.633,verde,34,52.0,58.5
2359,78.633,oscuro,40,7.5,119.0
2359,78.633,verde,42,4.0,189.5
2359,78.633,balon,-1,6.5,118.0
2360,78.667,verde,34,52.0,58.0
2360,78.667,oscuro,40,7.5,120.0
2360,78.667,verde,42,4.0,191.0
2360,78.667,balon,-1,6.0,119.0
2361,78.7,verde,34,52.5,57.5
2361,78.7,oscuro,40,7.0,121.0
2361,78.7,verde,42,4.0,192.5
2361,78.7,balon,-1,5.0,120.0
2362,78.733,verde,34,52.5,56.5
2362,78.733,oscuro,40,6.5,122.5
2362,78.733,verde,42,4.0,194.0
2362,78.733,balon,-1,4.0,121.0
2363,78.767,verde,34,53.0,56.0
2363,78.767,oscuro,40,6.0,124.5
2363,78.767,verde,42,4.5,196.0
2363,78.767,balon,-1,2.0,123.0
2364,78.8,verde,34,53.0,55.5
2364,78.8,oscuro,40,5.0,126.0
2364,78.8,verde,42,4.5,197.5
2364,78.8,balon,-1,0.0,124.5
2365,78.833,verde,34,53.0,54.5
2365,78.833,verde,42,4.5,199.0
2365,78.833,oscuro,40,4.5,128.0
2365,78.833,balon,-1,-1.5,126.5
2366,78.867,verde,34,53.5,54.0
2366,78.867,verde,42,4.5,200.5
2366,78.867,oscuro,40,3.5,130.5
2366,78.867,balon,-1,-4.0,128.5
2367,78.9,verde,34,53.5,54.0
2367,78.9,verde,42,5.0,202.5
2367,78.9,oscuro,40,2.0,132.5
2368,78.933,verde,34,53.5,53.5
2368,78.933,verde,42,5.0,204.0
2369,78.967,verde,34,53.5,54.0
2369,78.967,verde,42,5.5,205.5
2370,79.0,verde,34,53.0,54.0
2370,79.0,verde,42,5.5,207.5
2371,79.033,verde,34,52.5,55.5
2371,79.033,verde,42,6.0,209.0
2371,79.033,oscuro,43,-2.0,138.5
2372,79.067,verde,34,52.0,56.0
2372,79.067,verde,42,6.0,211.5
2372,79.067,oscuro,43,-3.0,139.0
2373,79.1,verde,34,51.0,57.5
2373,79.1,verde,42,6.5,213.0
2373,79.1,oscuro,43,-3.5,138.5
2374,79.133,verde,34,50.5,59.0
2374,79.133,verde,42,6.5,214.0
2375,79.167,verde,34,50.0,60.5
2376,79.2,verde,34,50.0,61.5
2376,79.2,verde,42,7.0,219.5
2377,79.233,verde,34,50.0,61.5
2377,79.233,verde,42,7.5,222.0
2378,79.267,verde,34,50.0,61.0
2378,79.267,verde,42,7.5,221.5
2379,79.3,verde,34,50.0,60.5
2379,79.3,verde,42,8.0,225.0
2380,79.333,verde,34,50.5,60.0
2380,79.333,verde,42,8.5,225.0
2381,79.367,verde,34,50.5,59.5
2381,79.367,verde,42,9.5,228.0
2382,79.4,verde,34,51.0,58.5
2382,79.4,verde,42,9.0,228.5
2383,79.433,verde,34,51.5,58.0
2383,79.433,verde,42,10.0,230.5
2384,79.467,verde,34,51.5,57.5
2384,79.467,verde,42,11.0,231.5
2385,79.5,verde,34,52.0,56.5
2385,79.5,verde,42,12.0,234.0
2386,79.533,verde,34,52.5,56.0
2386,79.533,verde,42,11.5,237.0
2387,79.567,verde,34,52.5,55.0
2387,79.567,verde,42,12.5,239.5
2388,79.6,verde,34,53.0,54.5
2388,79.6,verde,42,13.0,241.0
2389,79.633,verde,34,53.0,54.0
2389,79.633,verde,42,14.0,243.5
2389,79.633,balon,-1,9.0,214.5
2390,79.667,verde,34,53.5,53.5
2390,79.667,verde,42,14.5,245.5
2390,79.667,balon,-1,9.5,216.0
2391,79.7,verde,34,53.5,53.5
2391,79.7,balon,-1,10.0,217.5
2392,79.733,verde,34,53.5,53.5
2392,79.733,verde,42,15.0,248.0
2393,79.767,verde,34,53.0,54.0
2393,79.767,verde,42,15.5,249.0
2394,79.8,verde,34,52.5,54.5
2394,79.8,verde,42,16.5,251.0
2395,79.833,verde,34,52.0,55.5
2396,79.867,verde,34,51.0,57.0
2396,79.867,balon,-1,12.5,225.5
2397,79.9,verde,34,50.5,58.5
2397,79.9,verde,42,18.0,253.5
2398,79.933,verde,34,50.0,60.0
2398,79.933,verde,42,18.5,257.0
2398,79.933,balon,-1,13.5,228.5
2399,79.967,verde,34,49.5,61.0
2399,79.967,verde,42,19.0,259.5
2399,79.967,balon,-1,14.0,230.0
2400,80.0,verde,34,49.5,61.5
2400,80.0,balon,-1,14.5,231.5
2401,80.033,verde,34,49.5,61.0
2401,80.033,balon,-1,53.0,38.5
2402,80.067,verde,34,49.5,60.5
2402,80.067,balon,-1,53.5,38.0
2403,80.1,verde,34,49.5,60.0
2403,80.1,balon,-1,16.5,236.5
2404,80.133,verde,34,50.0,59.5
2404,80.133,balon,-1,17.5,238.0
2405,80.167,verde,34,50.5,58.5
2405,80.167,verde,42,23.0,271.5
2406,80.2,verde,34,50.5,58.0
2407,80.233,verde,34,51.0,57.5
2408,80.267,verde,34,51.5,57.0
2408,80.267,verde,42,25.0,274.5
2408,80.267,balon,-1,20.0,244.0
2409,80.3,verde,34,52.0,56.0
2409,80.3,verde,42,25.5,276.5
2409,80.3,balon,-1,20.5,245.5
2410,80.333,verde,34,52.0,55.5
2410,80.333,balon,-1,21.5,247.5
2411,80.367,verde,34,52.5,55.0
2412,80.4,verde,34,52.5,55.0
2413,80.433,verde,34,53.0,53.5
2414,80.467,verde,34,53.0,53.5
2415,80.5,verde,34,53.0,53.5
2416,80.533,verde,34,52.5,53.5
2417,80.567,verde,34,52.0,54.5
2418,80.6,verde,34,51.0,55.0
2419,80.633,verde,34,50.0,56.5
2420,80.667,verde,34,49.5,57.0
2420,80.667,balon,-1,54.0,35.0
2421,80.7,verde,34,49.0,58.5
2421,80.7,balon,-1,53.0,36.0
2422,80.733,verde,34,48.5,60.0
2422,80.733,balon,-1,52.0,37.5
2423,80.767,verde,34,48.0,60.0
2423,80.767,balon,-1,51.5,38.0
2424,80.8,verde,34,47.0,60.5
2424,80.8,balon,-1,51.0,38.0
2425,80.833,verde,34,48.0,60.0
2425,80.833,balon,-1,51.0,37.5
2426,80.867,verde,34,48.0,59.5
2426,80.867,balon,-1,51.5,37.0
2427,80.9,verde,34,48.5,58.5
2427,80.9,balon,-1,33.0,245.5
2428,80.933,verde,34,49.0,58.0
2429,80.967,verde,34,49.0,57.5
2430,81.0,verde,34,49.5,57.0
2431,81.033,verde,34,50.0,56.0
2432,81.067,verde,34,50.0,56.0
2433,81.1,verde,34,50.5,55.0
2434,81.133,verde,34,50.5,54.5
2434,81.133,balon,-1,33.5,239.5
2435,81.167,verde,34,51.0,54.0
2436,81.2,verde,34,51.5,53.0
2437,81.233,verde,34,52.0,52.5
2438,81.267,verde,34,52.0,52.5
2439,81.3,verde,34,52.0,52.5
2440,81.333,verde,34,51.5,53.0
2440,81.333,balon,-1,21.5,238.5
2441,81.367,verde,34,50.5,53.5
2441,81.367,balon,-1,55.5,31.5
2442,81.4,verde,34,49.5,54.5
2442,81.4,balon,-1,54.5,32.5
2443,81.433,verde,34,49.0,55.5
2443,81.433,balon,-1,53.5,33.5
2444,81.467,verde,34,48.0,57.0
2444,81.467,verde,44,23.0,261.5
2444,81.467,balon,-1,52.5,35.0
2445,81.5,verde,34,47.0,58.0
2445,81.5,balon,-1,51.5,36.0
2446,81.533,verde,34,46.0,59.0
2446,81.533,balon,-1,50.5,37.5
2447,81.567,verde,34,45.5,60.5
2447,81.567,balon,-1,50.0,39.0
2448,81.6,verde,34,45.5,62.0
2448,81.6,balon,-1,49.0,40.5
2449,81.633,verde,34,45.0,62.5
2449,81.633,balon,-1,48.5,41.0
2450,81.667,verde,34,45.0,63.0
2450,81.667,balon,-1,48.5,41.0
2451,81.7,verde,34,45.0,62.5
2451,81.7,balon,-1,48.5,41.0
2452,81.733,verde,34,45.5,62.0
2452,81.733,balon,-1,48.5,40.5
2453,81.767,verde,34,46.0,61.5
2453,81.767,balon,-1,49.0,39.5
2454,81.8,verde,34,45.5,61.0
2454,81.8,balon,-1,49.5,39.0
2455,81.833,verde,34,46.0,60.0
2455,81.833,balon,-1,50.0,38.5
2456,81.867,verde,34,46.5,59.5
2456,81.867,balon,-1,50.5,38.0
2457,81.9,verde,34,46.5,59.5
2457,81.9,balon,-1,-1.0,-1.5
2458,81.933,verde,34,47.0,58.5
2458,81.933,balon,-1,-0.5,-1.5
2459,81.967,verde,34,47.5,58.0
2459,81.967,balon,-1,0.0,-1.5
2460,82.0,verde,34,48.5,57.0
2460,82.0,balon,-1,0.0,-1.5
2461,82.033,verde,34,48.5,56.5
2461,82.033,balon,-1,0.5,-1.5
2462,82.067,verde,34,49.0,56.5
2462,82.067,oscuro,45,-0.5,33.5
2462,82.067,balon,-1,1.0,-1.5
2463,82.1,verde,34,49.5,55.0
2463,82.1,verde,46,2.0,265.0
2463,82.1,oscuro,45,0.0,31.5
2463,82.1,balon,-1,1.5,-1.0
2464,82.133,verde,34,50.0,55.5
2464,82.133,verde,46,0.5,263.0
2464,82.133,oscuro,45,0.0,32.5
2464,82.133,balon,-1,2.5,-1.5
2465,82.167,verde,34,50.0,54.5
2465,82.167,verde,46,0.0,262.5
2465,82.167,oscuro,45,0.0,37.5
2465,82.167,balon,-1,3.0,-1.5
2466,82.2,verde,34,50.0,54.5
2466,82.2,verde,46,0.0,262.5
2466,82.2,oscuro,45,0.5,41.5
2466,82.2,balon,-1,3.0,-1.0
2467,82.233,verde,34,49.5,54.5
2467,82.233,verde,46,0.0,262.5
2467,82.233,balon,-1,3.5,-1.0
2468,82.267,verde,34,49.0,55.0
2468,82.267,verde,46,0.5,264.0
2468,82.267,verde,45,2.0,39.0
2468,82.267,balon,-1,4.0,-1.0
2469,82.3,verde,34,48.0,56.0
2469,82.3,verde,46,1.0,264.5
2469,82.3,verde,45,3.5,41.0
2469,82.3,balon,-1,4.5,-1.5
2470,82.333,verde,34,47.0,57.0
2470,82.333,verde,45,4.5,43.0
2470,82.333,verde,46,2.0,267.0
2470,82.333,balon,-1,4.5,-1.5
2471,82.367,verde,34,46.5,58.0
2471,82.367,verde,45,5.0,45.0
2471,82.367,verde,46,3.0,269.5
2471,82.367,balon,-1,4.5,-1.5
2472,82.4,verde,34,46.0,59.5
2472,82.4,verde,45,5.5,46.0
2472,82.4,verde,46,3.5,272.5
2472,82.4,balon,-1,5.0,-1.5
2473,82.433,verde,34,46.0,59.5
2473,82.433,verde,45,6.0,47.0
2473,82.433,verde,46,4.5,273.0
2473,82.433,balon,-1,5.5,-1.5
2474,82.467,verde,34,46.0,59.5
2474,82.467,verde,45,6.0,47.0
2474,82.467,verde,46,5.0,276.0
2474,82.467,balon,-1,5.5,-1.5
2475,82.5,verde,34,46.5,58.5
2475,82.5,oscuro,45,6.0,46.5
2475,82.5,verde,46,5.5,275.5
2475,82.5,balon,-1,5.5,-1.5
2476,82.533,verde,34,47.0,58.5
2476,82.533,verde,45,5.5,46.0
2476,82.533,verde,46,6.0,275.0
2476,82.533,balon,-1,5.5,-1.5
2477,82.567,verde,34,47.5,57.5
2477,82.567,verde,45,5.0,45.5
2477,82.567,balon,-1,5.0,-1.0
2478,82.6,verde,34,48.0,57.0
2478,82.6,verde,45,4.5,45.5
2478,82.6,balon,-1,5.0,-1.0
2479,82.633,verde,34,48.5,56.5
2479,82.633,verde,45,3.5,46.0
2479,82.633,balon,-1,5.0,-1.0
2480,82.667,verde,34,49.0,56.5
2480,82.667,verde,45,3.0,46.5
2480,82.667,verde,46,7.5,273.5
2480,82.667,balon,-1,5.0,-1.0
2481,82.7,verde,34,49.0,55.5
2481,82.7,verde,45,3.0,46.5
2481,82.7,balon,-1,4.5,-0.5
2482,82.733,verde,34,49.5,55.0
2482,82.733,verde,45,3.0,47.0
2482,82.733,verde,46,7.0,273.0
2482,82.733,balon,-1,5.0,-0.5
2483,82.767,verde,34,50.0,54.0
2483,82.767,verde,45,3.5,47.0
2483,82.767,verde,46,7.0,273.0
2483,82.767,balon,-1,5.0,-0.5
2484,82.8,verde,34,50.5,54.0
2484,82.8,verde,45,4.0,47.5
2484,82.8,verde,46,7.5,272.0
2484,82.8,balon,-1,5.0,-0.5
2485,82.833,verde,34,51.0,53.0
2485,82.833,verde,45,5.0,48.5
2485,82.833,verde,46,7.5,270.0
2485,82.833,balon,-1,4.5,0.0
2486,82.867,verde,34,51.5,53.0
2486,82.867,verde,45,6.5,49.0
2486,82.867,verde,46,7.5,268.0
2486,82.867,balon,-1,4.5,0.0
2487,82.9,verde,34,52.0,52.5
2487,82.9,verde,45,7.5,50.0
2487,82.9,verde,46,7.0,267.5
2487,82.9,balon,-1,5.0,0.0
2488,82.933,verde,34,51.5,52.5
2488,82.933,verde,45,9.0,51.0
2488,82.933,balon,-1,5.0,0.0
2489,82.967,verde,34,51.0,53.0
2489,82.967,verde,45,9.5,51.0
2489,82.967,balon,-1,4.5,0.0
2490,83.0,verde,34,49.5,53.5
2490,83.0,verde,45,10.5,51.0
2490,83.0,balon,-1,5.0,0.0
2491,83.033,verde,34,49.0,54.5
2491,83.033,verde,45,10.5,50.5
2491,83.033,balon,-1,5.0,0.0
2492,83.067,verde,34,48.5,55.0
2492,83.067,verde,45,10.5,50.0
2492,83.067,balon,-1,4.5,0.0
2493,83.1,verde,34,47.0,56.5
2493,83.1,verde,45,9.5,49.0
2493,83.1,balon,-1,4.0,0.5
2494,83.133,verde,34,46.0,57.0
2494,83.133,verde,45,9.0,47.5
2494,83.133,verde,46,6.0,253.5
2494,83.133,balon,-1,4.0,0.5
2495,83.167,verde,34,45.0,58.5
2495,83.167,verde,46,5.5,252.0
2495,83.167,verde,45,8.5,47.5
2495,83.167,balon,-1,4.0,0.5
2496,83.2,verde,34,44.5,59.5
2496,83.2,verde,46,5.5,249.5
2496,83.2,oscuro,45,8.5,47.5
2496,83.2,balon,-1,3.0,0.5
2497,83.233,verde,34,44.0,61.0
2497,83.233,verde,46,5.0,249.5
2497,83.233,oscuro,45,9.0,47.5
2497,83.233,balon,-1,3.0,0.5
2498,83.267,verde,34,43.5,62.0
2498,83.267,verde,46,5.0,247.0
2498,83.267,oscuro,45,9.0,47.5
2498,83.267,balon,-1,2.5,0.5
2499,83.3,verde,34,43.0,62.5
2499,83.3,verde,46,5.0,246.0
2499,83.3,oscuro,45,8.5,47.5
2499,83.3,balon,-1,3.0,0.5
2500,83.333,verde,34,42.5,62.0
2500,83.333,verde,46,4.5,244.0
2500,83.333,verde,45,8.0,48.0
2500,83.333,balon,-1,2.5,0.5
2501,83.367,verde,34,43.0,62.0
2501,83.367,verde,46,4.5,242.0
2501,83.367,verde,45,7.5,48.5
2501,83.367,balon,-1,2.0,0.5
2502,83.4,verde,34,43.5,61.5
2502,83.4,verde,46,4.0,240.5
2502,83.4,verde,45,6.5,49.0
2502,83.4,balon,-1,2.0,0.5
2503,83.433,verde,34,43.5,60.5
2503,83.433,verde,45,6.0,50.0
2503,83.433,verde,46,4.0,238.5
2503,83.433,balon,-1,1.5,1.0
2504,83.467,verde,34,44.5,60.0
2504,83.467,verde,45,5.5,51.0
2504,83.467,verde,46,4.0,236.0
2504,83.467,balon,-1,1.5,0.5
2505,83.5,verde,34,44.5,59.5
2505,83.5,verde,45,5.5,51.0
2505,83.5,verde,46,3.5,234.0
2505,83.5,balon,-1,1.5,0.5
2506,83.533,verde,45,5.5,51.5
2506,83.533,verde,46,3.5,232.0
2506,83.533,verde,34,45.0,59.0
2506,83.533,balon,-1,1.5,0.5
2507,83.567,verde,45,5.0,50.0
2507,83.567,verde,46,3.5,230.0
2507,83.567,verde,34,45.5,58.0
2507,83.567,balon,-1,1.0,0.0
2508,83.6,verde,34,45.5,57.5
2508,83.6,verde,45,4.5,49.0
2508,83.6,verde,46,3.0,228.5
2508,83.6,balon,-1,1.0,0.0
2509,83.633,verde,34,46.0,57.0
2509,83.633,verde,46,3.0,226.0
2509,83.633,verde,45,4.0,47.5
2509,83.633,balon,-1,1.0,0.0
2510,83.667,verde,34,46.5,56.5
2510,83.667,verde,46,2.5,224.5
2510,83.667,verde,45,4.0,46.0
2510,83.667,balon,-1,0.5,0.0
2511,83.7,verde,46,2.5,222.5
2511,83.7,verde,34,46.5,56.5
2511,83.7,verde,45,3.0,44.0
2511,83.7,balon,-1,0.5,0.0
2512,83.733,verde,46,2.0,221.0
2512,83.733,verde,34,47.0,55.5
2512,83.733,verde,45,2.5,41.5
2512,83.733,balon,-1,0.0,0.0
2513,83.767,verde,46,2.0,219.0
2513,83.767,verde,34,48.0,55.0
2513,83.767,balon,-1,0.0,0.0
2514,83.8,verde,46,2.0,217.0
2514,83.8,verde,34,48.5,54.5
2514,83.8,balon,-1,0.0,0.0
2515,83.833,verde,46,1.5,215.5
2515,83.833,verde,34,48.5,54.0
2515,83.833,balon,-1,0.0,0.0
2516,83.867,verde,46,1.5,214.0
2516,83.867,verde,34,48.5,54.5
2516,83.867,balon,-1,-0.5,0.0
2517,83.9,verde,46,1.0,212.0
2517,83.9,verde,34,47.5,55.0
2517,83.9,balon,-1,-1.0,0.0
2518,83.933,verde,34,46.0,55.5
2518,83.933,verde,46,1.0,211.0
2518,83.933,balon,-1,-1.5,0.0
2519,83.967,verde,34,45.5,56.0
2519,83.967,verde,46,0.5,210.0
2519,83.967,balon,-1,-1.0,-0.5
2520,84.0,verde,34,44.5,57.5
2520,84.0,verde,46,0.5,208.0
2520,84.0,balon,-1,-1.5,-0.5
2521,84.033,verde,34,44.0,58.5
2521,84.033,verde,46,0.5,205.5
2521,84.033,balon,-1,-1.5,-0.5
2522,84.067,verde,34,43.5,59.0
2522,84.067,verde,46,0.0,204.5
2522,84.067,balon,-1,-1.5,-0.5
2523,84.1,verde,34,43.5,59.0
2523,84.1,verde,46,0.0,202.5
2523,84.1,balon,-1,-2.5,-0.5
2524,84.133,verde,34,44.0,58.5
2524,84.133,verde,46,0.0,200.0
2524,84.133,balon,-1,-2.0,-0.5
2525,84.167,verde,34,44.5,57.5
2525,84.167,verde,46,0.0,198.5
2525,84.167,balon,-1,-2.5,-0.5
2526,84.2,verde,34,45.0,57.5
2526,84.2,verde,46,0.0,197.0
2526,84.2,balon,-1,-2.5,-0.5
2527,84.233,verde,34,45.5,56.5
2527,84.233,verde,46,0.0,195.0
2527,84.233,oscuro,45,0.5,32.0
2527,84.233,balon,-1,-2.5,-0.5
2528,84.267,verde,34,45.5,56.0
2528,84.267,verde,46,-0.5,193.0
2528,84.267,oscuro,45,1.0,30.0
2528,84.267,balon,-1,-3.5,-0.5
2529,84.3,verde,34,46.0,56.0
2529,84.3,verde,46,-0.5,191.0
2529,84.3,oscuro,45,1.0,30.0
2529,84.3,balon,-1,-3.5,0.0
2530,84.333,verde,34,47.0,55.5
2530,84.333,verde,46,-0.5,189.5
2530,84.333,oscuro,45,0.5,32.0
